Order_ID,Sale_Date,Brand,Model,Category,Color,Engine_CC,Fuel_Type,Transmission,Mileage_KMPL,Ex_Showroom_Price_INR,Discount_INR,Units_Sold,Revenue_INR,State,City,Sales_Channel,Customer_Segment,Payment_Method,Customer_Rating
IND-18270,05-11-2022,Bajaj Auto,CT110,Electric,Racing Blue,0,BS6 Petrol,Manual,39.8,99999999,7000,14,1127000,Uttar Pradesh,Lucknow,Online,Working Professional,Cash,3.5
IND-15446,20-12-2023,Honda,Hornet 2.0,Commuter,Matte Black,100,Petrol,Manual,59.7,78000,3000,11,825000,Gujarat,Ahmedabad,Dealership,Student,Loan,3.9
IND-17182,24-05-2024,Mahindra,Rodeo RZ,Cruiser,Candy Yellow,220,Electric,Manual,N/A,202900,3000,4,799600,Gujarat,Ahmedabad,Exchange,Working Professional,UPI,3.9
IND-18997,14-01-2021,TVS,Jupiter,Sports,Midnight Grey,250,Electric,Manual,N/A,102400,10000,7,646800,Gujarat,Ahmedabad,Dealership,Delivery Executive,UPI,4.7
IND-13057,20-07-2023,Royal Enfield,Thunderbird 350X,Electric,Racing Blue,0,BS6 Petrol,Manual,52,128200,,4,500800,Tamil Nadu,Chennai,Company Direct,Businessman,UPI,4.2
IND-12171,06-04-2022,Honda,Hornet 2.0,Adventure,Candy Yellow,300,BS6 Petrol,Manual,62.6,,0,12,4758000,RAJASTHAN,Jaipur,Company Direct,Businessman,UPI,4.9
IND-15422,11-07-2022,Suzuki,Intruder 150,SCOOTER,Sunset Orange,110,BS-6,Manual,53,83100,,12,997200,Tamil Nadu,Chennai,Company Direct,Working Professional,Credit Card,4
IND-19735,07-09-2023,Royal Enfield,Thunderbird 350X,Adventure,Racing Blue,390,Electric,Manual,N/A,401200,2000,11,4391200,West Bengal,Kolkata,Company Direct,Homemaker,Cash,3.5
IND-13350,02-01-2021,Suzuki,Intruder 150,Adventure,Glossy Red,650,Petrol,Manual,55.9,301100,5000,1,296100,Tamil Nadu,Chennai,Exchange,Student,Cash,4.1
IND-17774,30-12-2022,Bajaj,Avenger 220,Adventure,Lime Green,650,Electric,Manual,N/A,200000,5000,5,975000,West Bengal,Kolkata,Exchange,Working Professional,Cash,3.7
IND-13427,26-05-2023,Suzuki,,Electric,Lime Green,0,Electric,Manual,N/A,120200,0,5,601000,West Bengal,Kolkata,Online,Businessman,,4.7
IND-10195,05-01-2024,Suzuki,Intruder 150,Commuter,,150,Electric,Manual,N/A,80400,0,12,964800,Uttar Pradesh,Lucknow,Online,Businessman,EMI,4.2
IND-15685,24-07-2022,KTM,Duke 125,Superbike,Midnight Grey,650,Electric,Manual,N/A,487200,5000,12,5786400,Gujarat,Ahmedabad,Dealership,Businessman,UPI,4.3
IND-12977,23-06-2023,Honda,CB Unicorn,Electric,Lime Green,0,Petrol,Manual,,106800,10000,7,677600,Uttar Pradesh,Lucknow,Dealership,Delivery Executive,Credit Card,3.4
IND-10767,10-02-2022,Honda,Hornet 2.0,Cruiser,Racing Blue,220,BS6 Petrol,Manual,34.6,,10000,10,1764000,Tamil Nadu,Chennai,Company Direct,Homemaker,UPI,4.6
IND-14236,17-09-2022,Suzuki,Access 125,Commuter,Candy Yellow,150,BS6 Petrol,Manual,71.7,85200,,3,225600,Delhi,New Delhi,Online,Delivery Executive,EMI,
IND-10513,12-06-2023,Mahindra,Mojo 300,Superbike,Candy Yellow,1000,Petrol,Manual,60.4,476100,5000,9,4239900,Gujarat,Ahmedabad,Online,Delivery Executive,UPI,3.7
IND-15274,08-01-2022,Yamaha,Fascino 125,Adventure,Candy Yellow,300,Petrol,Manual,30.9,213600,10000,3,610800,West Bengal,Kolkata,Dealership,Working Professional,Credit Card,3.3
IND-14269,30-10-2024,Mahindra,Gusto 125,Scooter,Glossy Red,110,Electric,Manual,N/A,105300,15000,13,1173900,Karnataka,Bengaluru,Online,Delivery Executive,Cash,3
IND-16750,29-12-2022,Yamaha,R15 V4,Electric,Lime Green,0,BS6 Petrol,Manual,71,132400,2000,1,130400,West Bengal,Kolkata,Online,Delivery Executive,Credit Card,3.3
IND-17339,27-05-2024,Jawa,Yezdi Scrambler,Sports,Glossy Red,160,BS6 Petrol,Manual,33.3,196800,3000,14,2713200,Uttar Pradesh,Lucknow,Company Direct,Student,,3.9
IND-13928,25-09-2022,Jawa,,Commuter,Midnight Grey,150,Electric,Manual,N/A,65000,2000,1,63000,Maharashtra,Mumbai,Exchange,Homemaker,EMI,
IND-17665,26-02-2024,Mahindra,Centuro,Superbike,Candy Yellow,1000,Petrol,Manual,45.3,526000,,7,3668000,Karnataka,Bengaluru,Company Direct,Businessman,,3.3
IND-11645,24-07-2022,Mahindra,Duro DZ,Sports,Glossy Red,160,Petrol,Manual,40.9,165000,5000,4,640000,Tamil Nadu,Chennai,Company Direct,Homemaker,UPI,4.2
IND-12505,19-06-2021,Mahindra,Gusto 125,SCOOTER,Matte Black,110,BS6 Petrol,Manual,57.6,,,14,1152200,West Bengal,Kolkata,Online,Homemaker,UPI,3.5
IND-15523,15-10-2022,Suzuki,Access 125,Superbike,Midnight Grey,1000,BS6 Petrol,Manual,34.9,424500,15000,13,5323500,GUJARAT,Ahmedabad,Online,Delivery Executive,UPI,
IND-19938,06-10-2023,Royal Enfield,Himalayan,Adventure,Racing Blue,390,Electric,Manual,N/A,272500,15000,6,1545000,Rajasthan,Jaipur,Exchange,Delivery Executive,,3.7
IND-11464,21-01-2023,Honda,Hornet 2.0,Scooter,Sunset Orange,125,Petrol,Manual,41.9,72400,3000,4,277600,Gujarat,Ahmedabad,Dealership,Working Professional,Cash,4.1
IND-11604,07-06-2021,Bajaj,CT110,Electric,Glossy Red,0,BS6 Petrol,Manual,34.4,117300,15000,11,1125300,West Bengal,Kolkata,Exchange,Businessman,EMI,4.3
IND-11865,11-04-2021,KTM,Duke 390,Adventure,Sunset Orange,300,BS6 Petrol,Manual,54.5,272900,2000,10,2709000,Maharashtra,Mumbai,Company Direct,Delivery Executive,,4.1
IND-18108,10-07-2024,KTM,Adventure 390,Scooter,Matte Black,110,BS6 Petrol,Manual,74.3,91300,7000,10,843000,Tamil Nadu,Chennai,Exchange,Student,,3.3
IND-10597,04-05-2022,TVS,Jupiter,Cruiser,,500,Petrol,Manual,58.1,153600,5000,7,1040200,Maharashtra,Mumbai,Exchange,Businessman,Cash,3.2
IND-19410,14-02-2023,KTM,Duke 125,Sports,Lime Green,250,BS6 Petrol,Manual,68.2,167600,0,1,167600,Uttar Pradesh,Lucknow,Dealership,Businessman,Loan,3.5
IND-14284,10-08-2022,Royal Enfield,Meteor 350,Electric,Glossy Red,0,BS6 Petrol,Manual,72.7,132200,5000,11,1399200,West Bengal,Kolkata,Dealership,Working Professional,EMI,4.6
IND-17721,26-08-2021,Honda,CB Unicorn,Scooter,Lime Green,150,Electric,Manual,N/A,101400,7000,12,1132800,Delhi,New Delhi,Exchange,Working Professional,Credit Card,4.5
IND-15064,17-06-2024,Honda,,Cruiser,Pearl White,350,Electric,Manual,N/A,181200,3000,3,534600,Tamil Nadu,Chennai,Dealership,Delivery Executive,UPI,3.5
IND-12154,01-08-2023,Royal Enfield,Meteor 350,Scooter,Matte Black,110,Petrol,Manual,48.1,74900,,12,862800,Telangana,Hyderabad,Exchange,Delivery Executive,EMI,4.2
IND-14097,05-12-2022,KTM,Duke 125,electric,Lime Green,0,Electric,Manual,N/A,139900,5000,14,1888600,Kerala,Kochi,Online,Businessman,UPI,4.8
IND-10542,10-04-2021,KTM,RC 200,Electric,Sunset Orange,0,BS6 Petrol,Manual,,,10000,10,757000,West Bengal,Kolkata,,Delivery Executive,Cash,3.4
IND-16761,05-06-2023,Suzuki,Burgman Street,Commuter,Midnight Grey,110,Electric,Manual,N/A,56600,,5,273000,Tamil Nadu,Chennai,Dealership,Businessman,Cash,3.8
IND-18539,25-07-2024,Royal Enfield,Thunderbird 350X,Adventure,Pearl White,650,Petrol,Manual,34,358600,15000,10,3436000,Kerala,Kochi,,Delivery Executive,Loan,3.5
IND-14977,08-01-2022,Hero,,Commuter,,125,Petrol,Manual,32.7,59900,0,3,179700,telangana,Hyderabad,Company Direct,Businessman,,5
IND-10983,23-11-2021,Suzuki,Burgman Street,Adventure,Candy Yellow,300,BS6 Petrol,Manual,64,,3000,14,3498600,West Bengal,Kolkata,Exchange,Businessman,Credit Card,4.8
IND-15732,27-01-2024,Suzuki,Burgman Street,Scooter,Matte Black,150,Petrol,Manual,73.7,72800,10000,8,502400,delhi,New Delhi,Company Direct,Homemaker,Cash,3.2
IND-19267,26-08-2024,Royal Enfield,,Superbike,Racing Blue,1000,Petrol,Manual,41.4,,15000,3,1065300,Karnataka,Bengaluru,Dealership,Homemaker,Cash,4.2
IND-18998,15-02-2024,Mahindra,Centuro,Electric,Midnight Grey,0,Electric,Manual,N/A,102600,10000,15,1389000,Rajasthan,Jaipur,Exchange,Businessman,Loan,4.3
IND-14393,28-01-2024,Royal Enfield,Himalayan,Scooter,Glossy Red,150,Electric,Manual,,97900,5000,7,650300,Gujarat,Ahmedabad,Company Direct,Student,Cash,3.5
IND-16804,03-08-2024,Bajaj,Avenger 220,Electric,Midnight Grey,0,BS6 Petrol,Manual,36.5,124500,2000,15,1837500,KERALA,Kochi,Online,Businessman,Cash,4.4
IND-10232,09-02-2022,Honda,Shine,Commuter,,110,Petrol,Manual,67.1,79300,10000,11,762300,Tamil Nadu,Chennai,Exchange,Student,EMI,5
IND-11044,16-12-2024,Royal Enfield,Bullet 350,Sports,Candy Yellow,250,BS6 Petrol,Manual,49.5,,5000,11,1274900,Maharashtra,Mumbai,Exchange,Student,EMI,4.9
IND-19191,17-01-2023,Mahindra,Mojo 300,Sports,Racing Blue,160,Electric,Manual,N/A,132100,3000,11,1420100,West Bengal,Kolkata,Company Direct,Student,Cash,3.3
IND-14617,10-08-2021,Yamaha,Fascino 125,Superbike,Matte Black,390,BS6 Petrol,Manual,54.2,364500,,12,4314000,Maharashtra,Mumbai,Dealership,Delivery Executive,Credit Card,3.1
IND-15699,28-12-2021,Hero,Splendor Plus,Electric,Lime Green,0,Petrol,Manual,46.4,85600,3000,14,1156400,West Bengal,Kolkata,Company Direct,Student,Cash,3.5
IND-17295,10-07-2024,bajaj,Platina 110,Cruiser,Lime Green,350,Electric ,Manual,N/A,166400,7000,8,1275200,Karnataka,Bengaluru,Online,Working Professional,EMI,4.8
IND-15675,26-10-2021,Jawa,Jawa Classic,Electric,Glossy Red,0,BS6 Petrol,Manual,43.3,106000,,4,396000,Delhi,New Delhi,Dealership,Homemaker,Cash,4.8
IND-14733,30-08-2021,TVS,iQube Electric,Electric,Lime Green,0,BS6 Petrol,Manual,61,,2000,4,519600,Telangana,Hyderabad,Company Direct,Businessman,UPI,4
IND-16870,01-06-2024,Hero,Splendor Plus,Adventure,Candy Yellow,300,Petrol,Manual,70.2,414900,3000,12,4942800,Rajasthan,Jaipur,Exchange,Delivery Executive,EMI,4.3
IND-10341,06-10-2023,Yamaha,R15 V4,Superbike,Pearl White,390,Petrol,Manual,60.4,558200,7000,1,551200,Telangana,Hyderabad,Dealership,Homemaker,UPI,4.2
IND-13510,23-02-2021,hero,Splendor Plus,Cruiser,Sunset Orange,220,Petrol,Manual,44,,2000,10,1690000,Karnataka,Bengaluru,Exchange,Businessman,Credit Card,3.9
IND-17948,04-11-2024,Honda,Activa 6G,Adventure,Midnight Grey,300,Petrol,Manual,56.7,269500,15000,13,3308500,Karnataka,Bengaluru,Online,Homemaker,Credit Card,4.5
IND-11263,26-08-2021,Hero,Splendor Plus,Sports,Sunset Orange,160,Electric,Manual,N/A,176800,10000,15,2502000,Uttar Pradesh,Lucknow,Dealership,Working Professional,Cash,4.3
IND-10323,22-04-2023,Jawa,42 Bobber,Adventure,Glossy Red,650,BS6 Petrol,Manual,59.8,274300,0,4,1097200,west bengal,Kolkata,Company Direct,Homemaker,Cash,3.4
IND-11320,12-10-2023,Royal Enfield,Meteor 350,Adventure,Pearl White,390,Electric,Manual,N/A,404400,15000,12,4672800,Maharashtra,Mumbai,Online,Businessman,UPI,4.5
IND-12746,01-08-2024,Hero,HF Deluxe,Commuter,Candy Yellow,125,Electric ,Manual,N/A,81100,7000,12,889200,Maharashtra,Mumbai,Dealership,Student,EMI,
IND-19360,02-04-2021,Royal Enfield,Classic 350,Superbike,Lime Green,1000,Petrol,Manual,33.9,308300,15000,14,4106200,Rajasthan,Jaipur,,Student,UPI,3.4
IND-20145,30-05-2022,Royal Enfield,Himalayan,Adventure,Matte Black,650,Electric,Manual,N/A,240800,7000,15,3507000,Maharashtra,Mumbai,Dealership,Businessman,UPI,4.6
IND-17452,02-02-2024,Suzuki,Access 125,Sports,Midnight Grey,150,Petrol,Manual,58.9,,15000,9,1598400,Karnataka,Bengaluru,Online,Working Professional,UPI,4.7
IND-14553,05-12-2024,Yamaha,Fascino 125,commuter,Matte Black,100,Petrol,Manual,48.5,80500,5000,11,830500,Maharashtra,Mumbai,Online,Delivery Executive,Loan,4.3
IND-19868,05-03-2022,Bajaj,Avenger 220,Adventure,Pearl White,390,Petrol,Manual,52.2,212400,10000,13,2631200,West Bengal,Kolkata,Company Direct,Delivery Executive,UPI,3.1
IND-18389,20-05-2023,Yamaha,Ray ZR,Scooter,Pearl White,150,Electric,Manual,N/A,77900,15000,4,251600,Kerala,Kochi,Online,Working Professional,UPI,3.2
IND-18994,02-06-2022,Royal Enfield,Bullet 350,Cruiser,Lime Green,220,Petrol,Manual,56.5,228100,2000,5,1130500,Delhi,New Delhi,Online,Homemaker,EMI,4
IND-10309,06-12-2022,Yamaha,FZ-S V3,Adventure,Matte Black,300,petrol,Manual,30.2,356400,5000,9,3162600,Telangana,Hyderabad,Dealership,Businessman,Cash,4.5
IND-13673,28-12-2021,Mahindra,Gusto 125,Adventure,Glossy Red,300,Petrol,Manual,,5,3000,3,659400,Tamil Nadu,Chennai,Online,Homemaker,UPI,3.9
IND-12584,26-03-2024,Jawa,Jawa 42,Electric,Racing Blue,0,Electric,Manual,N/A,139000,,6,774000,Rajasthan,Jaipur,Online,Delivery Executive,UPI,3.4
IND-11005,21-02-2022,Suzuki,,Adventure,Matte Black,390,BS6 Petrol,Manual,60.7,211700,2000,2,419400,West Bengal,Kolkata,Online,Working Professional,UPI,3.1
IND-11413,19.02.2022,TVS,Jupiter,Electric,,0,electric,Manual,N/A,127900,10000,1,117900,Gujarat,Ahmedabad,Online,Working Professional,Cash,3.5
IND-16448,04-10-2023,TVS,Jupiter,Sports,Glossy Red,250,Electric,Manual,N/A,196400,2000,8,1555200,Tamil Nadu,Chennai,Exchange,Student,Cash,4.5
IND-17410,09-09-2021,Honda,Hornet 2.0,Adventure,Glossy Red,300,BS6 Petrol,Manual,34.3,448400,0,15,6726000,uttar pradesh,Lucknow,Company Direct,Businessman,Loan,3.3
IND-18653,09-04-2023,Bajaj,CT110,Scooter,Sunset Orange,150,Petrol,Manual,38.3,92000,10000,5,410000,Uttar Pradesh,Lucknow,Company Direct,Businessman,UPI,3.4
IND-13101,24-08-2024,TVS,,Scooter,Sunset Orange,150,Electric,Manual,N/A,150,7000,9,919800,Uttar Pradesh,Lucknow,Dealership,Working Professional,,4.3
IND-10988,04/26/2022,TVS,Raider 125,Sports,Lime Green,250,BS6 Petrol,Manual,,192600,15000,6,1065600,Delhi,New Delhi,Company Direct,Businessman,,4.8
IND-11942,10-01-2023,Suzuki,Burgman Street,SUPERBIKE,Pearl White,1000,BS6 Petrol,Manual,49.9,359800,15000,5,1724000,Telangana,Hyderabad,Company Direct,Student,EMI,4.7
IND-17133,20-04-2023,Royal Enfield,Bullet 350,Superbike,,650,Petrol,Manual,58.2,490300,5000,6,2911800,Rajasthan,Jaipur,Exchange,Delivery Executive,Loan,4.4
IND-11748,17.09.2023,tvs,Jupiter,Superbike,Matte Black,650,BS6 Petrol,Manual,43.2,411300,3000,8,3266400,Tamil Nadu,Chennai,Online,Delivery Executive,EMI,
IND-13332,29-06-2023,Honda,Activa 6G,Commuter,Racing Blue,110,Electric,Manual,N/A,56300,5000,7,359100,Telangana,Hyderabad,Online,Working Professional,Loan,4.6
IND-15957,01-09-2024,Suzuki,Burgman Street,Sports,Matte Black,150,Electric,Manual,N/A,179200,2000,12,2126400,Rajasthan,Jaipur,Dealership,Homemaker,UPI,
IND-17056,18-06-2022,Royal Enfield India,Bullet 350,Scooter,Pearl White,110,Petrol,Manual,68,76100,15000,13,794300,Gujarat,Ahmedabad,Online,Delivery Executive,EMI,3.3
IND-17862,30-01-2022,Yamaha,MT-15,Cruiser,,220,BS6 Petrol,Manual,56.2,161200,5000,2,312400,Delhi,New Delhi,Company Direct,Businessman,Cash,3.2
IND-16052,25-06-2022,KTM,Duke 125,Commuter,Lime Green,110,petrol,Manual,45.1,62100,5000,10,571000,Uttar Pradesh,Lucknow,Dealership,Delivery Executive,Cash,4.3
IND-10197,18-09-2022,Honda,Activa 6G,Cruiser,Candy Yellow,220,BS6 Petrol,Manual,66.6,242500,15000,5,1137500,Kerala,Kochi,Dealership,Working Professional,UPI,3.2
IND-19238,05-05-2022,Jawa,Perak,Commuter,Glossy Red,100,Petrol,Manual,31.9,60700,3000,9,519300,Gujarat,Ahmedabad,Online,Student,,5
IND-16223,11-08-2022,Bajaj,Avenger 220,Superbike,Matte Black,390,Petrol,Manual,,,0,9,2929500,Rajasthan,Jaipur,Dealership,Homemaker,Cash,3.8
IND-15180,03-07-2021,Royal Enfield,Himalayan,Scooter,Candy Yellow,150,EV,Manual,N/A,110900,10000,7,706300,Telangana,Hyderabad,Company Direct,Student,Credit Card,4.9
IND-15934,13-04-2021,royal enfield,Meteor 350,Superbike,,1000,Petrol,Manual,,545400,3000,14,7593600,Maharashtra,Mumbai,Company Direct,Working Professional,Loan,3.7
IND-15696,20-05-2022,Jawa,Yezdi Scrambler,Cruiser,Candy Yellow,350,BS6 Petrol,Manual,73.8,,3000,5,1097500,Maharashtra,Mumbai,Company Direct,Delivery Executive,UPI,4.8
IND-14865,29-08-2023,Jawa,Jawa 42,Adventure,Glossy Red,300,Electric,Manual,N/A,276100,3000,14,3823400,Kerala,Kochi,Online,Homemaker,Loan,3.1
IND-14408,05-02-2023,TVS,Raider 125,Commuter,Pearl White,150,petrol,Manual,32.6,75900,5000,2,141800,Rajasthan,Jaipur,Online,Delivery Executive,,3.6
IND-18698,01-05-2023,Jawa,,Commuter,Pearl White,125,Electric,Manual,N/A,,10000,13,683800,Rajasthan,Jaipur,Company Direct,Working Professional,Credit Card,4.4
IND-12324,10-12-2021,Jawa,Jawa Classic,Sports,,200,BS6 Petrol,Manual,50.2,104700,3000,3,305100,Maharashtra,Mumbai,Online,Student,Cash,4.7
IND-14531,13-09-2024,Suzuki,,Sports,Matte Black,200,Petrol,Manual,53.5,112400,,9,966600,Gujarat,Ahmedabad,Online,Student,Loan,4.8
IND-17494,28-08-2024,Bajaj,Avenger 220,Superbike,Midnight Grey,650,BS6 Petrol,Manual,42.3,394300,5000,14,5450200,Tamil Nadu,Chennai,Exchange,Homemaker,EMI,3.2
IND-15517,29-09-2022,Jawa,,Adventure,,650,BS6 Petrol,Manual,52.9,,2000,12,3290400,Karnataka,Bengaluru,Exchange,Businessman,UPI,4
IND-19714,13-02-2023,Mahindra,Centuro,Sports,Glossy Red,250,Electric,Manual,N/A,178300,-5000,12,2115600,Karnataka,Bengaluru,Dealership,Businessman,UPI,3.2
IND-19869,04-01-2021,Suzuki,V-Strom 650,Superbike,Sunset Orange,650,Electric,Manual,N/A,311000,5000,1,306000,tamil nadu,Chennai,,Businessman,Credit Card,3.2
IND-10397,17-03-2024,Mahindra,Rodeo RZ,Electric,Midnight Grey,0,Electric,Manual,N/A,136000,5000,13,1703000,Maharashtra,Mumbai,Company Direct,Businessman,Credit Card,4.2
IND-16632,05-04-2023,Mahindra,Centuro,Superbike,Sunset Orange,650,bs6 petrol,Manual,40,382400,15000,2,734800,West Bengal,Kolkata,Exchange,Student,UPI,3.2
IND-18476,16-09-2023,Hero,Glamour,Sports,Racing Blue,250,PETROL,Manual,45.6,133200,0,13,1731600,Tamil Nadu,Chennai,Online,Delivery Executive,EMI,4.2
IND-14549,09-02-2021,Jawa,Yezdi Scrambler,Cruiser,Lime Green,220,BS6 Petrol,Manual,,192900,3000,14,2658600,Uttar Pradesh,Lucknow,Exchange,Student,Cash,4.2
IND-16093,15-09-2021,Royal Enfield,Classic 350,Electric,Matte Black,0,BS6 Petrol,Manual,50.3,108400,0,12,1300800,DELHI,New Delhi,Exchange,Homemaker,UPI,3.2
IND-11855,30-07-2021,Royal Enfield,Meteor 350,Commuter,Racing Blue,150,Petrol,Manual,52.9,82500,15000,3,202500,Delhi,New Delhi,Dealership,Delivery Executive,Credit Card,4.6
IND-18612,02-06-2023,Royal Enfield,Meteor 350,Scooter,Sunset Orange,110,Electric,Manual,N/A,71200,7000,3,192600,Telangana,Hyderabad,Dealership,Delivery Executive,EMI,3.1
IND-13271,18-02-2024,Royal Enfield,,Commuter,Racing Blue,110,Petrol,Manual,33.8,59200,10000,13,639600,Telangana,Hyderabad,Company Direct,Student,Credit Card,3.7
IND-14141,11-07-2024,Bajaj,,scooter,Racing Blue,110,Petrol,Manual,41.2,70100,10000,6,360600,Telangana,Hyderabad,Company Direct,Delivery Executive,Loan,3.3
IND-16154,11-05-2023,Royal Enfield,,Adventure,Sunset Orange,650,Petrol,Manual,59.6,443300,3000,4,1761200,Maharashtra,Mumbai,Exchange,Working Professional,Credit Card,4.7
IND-16030,25-04-2022,Honda,CB Unicorn,Scooter,Pearl White,150,BS6 Petrol,Manual,36.8,81200,15000,5,331000,Tamil Nadu,Chennai,Company Direct,Delivery Executive,Cash,4.6
IND-13580,26-02-2024,Royal Enfield,Himalayan,Commuter,Midnight Grey,125,Electric,Manual,N/A,87400,15000,7,506800,Gujarat,Ahmedabad,Online,Delivery Executive,EMI,3.1
IND-11387,05-09-2023,KTM,Adventure 390,Adventure,Glossy Red,300,BS6 Petrol,Manual,47.9,312300,15000,9,2675700,Maharashtra,Mumbai,Dealership,Delivery Executive,Credit Card,4.4
IND-16459,30-03-2021,TVS,Raider 125,Adventure,,300,BS6 Petrol,Manual,67.6,229600,3000,12,2719200,West Bengal,Kolkata,Online,Student,EMI,
IND-17484,30-10-2021,Suzuki,Intruder 150,Cruiser,Matte Black,500,BS6 Petrol,Manual,68,172200,15000,7,1100400,Delhi,New Delhi,Dealership,Working Professional,EMI,
IND-16104,22-06-2024,Jawa,Jawa 42,Cruiser,Sunset Orange,220,Electric,Manual,N/A,,5000,10,1457000,Tamil Nadu,Chennai,Exchange,Delivery Executive,Cash,3.4
IND-12749,02-01-2022,Bajaj,Pulsar NS200,superbike,Sunset Orange,390,Petrol,Manual,58,572400,0,14,8013600,Telangana,Hyderabad,Online,Businessman,Loan,4.3
IND-14414,01-03-2023,Suzuki,Gixxer 250,ELECTRIC,Matte Black,0,Petrol,Manual,67.7,124200,3000,6,727200,Rajasthan,Jaipur,Exchange,Homemaker,Credit Card,3.4
IND-12231,17-06-2021,Suzuki,Burgman Street,Cruiser,Lime Green,500,Petrol,Manual,36.2,159400,15000,9,1299600,Telangana,Hyderabad,Online,Working Professional,EMI,
IND-15528,26-10-2024,TVS,Apache RTR 160,Sports,Matte Black,160,Petrol,Manual,50.4,132200,10000,6,733200,Delhi,New Delhi,Dealership,Businessman,Cash,3.4
IND-18346,03-12-2021,TVS,iQube Electric,Electric,Racing Blue,0,Petrol,Manual,45.6,81000,10000,8,568000,Maharashtra,Mumbai,Company Direct,Student,UPI,3.6
IND-17153,06-08-2023,TVS,Raider 125,Scooter,Sunset Orange,150,Electric,Manual,N/A,83200,2000,11,893200,Maharashtra,Mumbai,Online,Businessman,,3.5
IND-15177,03-09-2021,KTM,RC 200,Cruiser,Lime Green,500,BS6 Petrol,Manual,32.8,,15000,6,1031400,West Bengal,Kolkata,Exchange,Delivery Executive,EMI,4.2
IND-10149,25-12-2021,KTM,Duke 200,Superbike,Sunset Orange,650,Electric,Manual,N/A,331000,15000,2,632000,Kerala,Kochi,Online,Delivery Executive,EMI,4.8
IND-14909,09-02-2022,Hero,HF Deluxe,Scooter,Candy Yellow,125,Petrol,Manual,52.7,98900,,1,96900,Telangana,Hyderabad,Dealership,Homemaker,Loan,5
IND-19957,19-03-2021,Mahindra,Centuro,Adventure,Candy Yellow,390,Electric,Manual,N/A,448400,10000,6,2630400,West Bengal,Kolkata,Dealership,Delivery Executive,UPI,3.4
IND-15646,25-10-2021,Bajaj,,Cruiser,Glossy Red,500,BS6 Petrol,Manual,34.7,198200,10000,14,2634800,Gujarat,Ahmedabad,Company Direct,Working Professional,Cash,3.4
IND-12380,15-01-2024,royal enfield,Thunderbird 350X,Cruiser,Pearl White,350,BS6 Petrol,Manual,37.8,242400,10000,14,3253600,Uttar Pradesh,Lucknow,Exchange,Businessman,,4.6
IND-14437,18-02-2021,Honda,Shine,Sports,Candy Yellow,250,BS6,Manual,30.7,118600,2000,14,1632400,Uttar Pradesh,Lucknow,Exchange,Delivery Executive,Cash,3.4
IND-16927,06-04-2022,KTM,,Sports,Racing Blue,250,Electric,Manual,N/A,123800,0,5,619000,uttar pradesh,Lucknow,Online,Businessman,UPI,3.4
IND-14612,17-10-2023,Jawa,Yezdi Scrambler,Superbike,Racing Blue,650,BS6 Petrol,Manual,66.6,548200,5000,13,7061600,Karnataka,Bengaluru,Dealership,Businessman,Cash,4.8
IND-10283,20-08-2021,Bajaj,Pulsar NS200,Scooter,Candy Yellow,150,BS6 Petrol,Manual,49.7,110000,5000,13,1365000,Gujarat,Ahmedabad,Dealership,Working Professional,Credit Card,4.8
IND-12862,14-02-2023,Jawa,42 Bobber,Cruiser,Candy Yellow,220,Electric,Manual,N/A,196800,7000,10,1898000,Karnataka,Bengaluru,Online,Student,Cash,3.8
IND-16777,21-11-2021,Hero,Splendor Plus,Cruiser,Lime Green,220,Petrol,Manual,42,210500,5000,1,205500,Tamil Nadu,Chennai,Exchange,Working Professional,Loan,5
IND-16763,08-08-2021,Suzuki,Burgman Street,Cruiser,Pearl White,220,BS6 Petrol,Manual,34.9,234500,0,8,1876000,Maharashtra,Mumbai,Company Direct,Delivery Executive,Cash,4.3
IND-18419,16-07-2021,Yamaha,MT-15,Adventure,Lime Green,300,Electric,Manual,N/A,249800,0,3,749400,Telangana,Hyderabad,Dealership,Student,UPI,4.4
IND-11831,27-07-2021,TVS,Ntorq 125,cruiser,Racing Blue,350,BS6 Petrol,Manual,48.5,193000,7000,12,2232000,Rajasthan,Jaipur,Online,Delivery Executive,EMI,3.8
IND-19350,28-07-2023,Royal Enfield,Himalayan,Electric,Midnight Grey,0,Electric,Manual,N/A,139300,3000,8,1090400,Tamil Nadu,Chennai,Company Direct,Delivery Executive,Credit Card,4.5
